n	partition(n)	runtime(n)	memory(n)
612	839212924798226411060795	0.0571529865264892578125	6715312
613	882421087896683264554175	0.0069329738616943359375	6731544
614	927817121679723721849795	0.0067088603973388671875	6747776
615	975509982873756796925504	0.0068111419677734375	6764008
616	1025613964982134990453294	0.006732940673828125	6780240
617	1078248955392080004474789	0.0070209503173828125	6796472
618	1133540704665979618906662	0.0067608356475830078125	6812704
619	1191621108583631746910145	0.0559318065643310546875	6828936
620	1252628503530795506440909	0.007173061370849609375	6845168
621	1316707975853817969920561	0.00679492950439453125	6861400
622	1384011685831426958558879	0.0071299076080322265625	6877632
623	1454699206941558115141676	0.0069000720977783203125	6893864
624	1528937881135168275063375	0.0068500041961669921875	6910096
625	1606903190858354689128371	0.05551815032958984375	6926328
626	1688779148601189609516729	0.0077278614044189453125	6942560
627	1774758704783877366657989	0.0074760913848876953125	6958800
628	1865044174831202682776536	0.007009029388427734375	6975040
629	1959847686321528964669495	0.0069930553436279296875	6991280
630	2059391647140527228529479	0.0069980621337890625	7007520
631	2163909235608484556362424	0.0069739818572998046875	7023760
632	2273644913597837330081136	0.0565550327301025390625	7040000
633	2388854963699932382735982	0.0075328350067138671875	7056240
634	2509808051552031608082535	0.00704193115234375	7072480
635	2636785814481962651219075	0.007029056549072265625	7088720
636	2770083477684418110395121	0.0070679187774658203125	7104960
637	2910010499193691843303014	0.0070669651031494140625	7121200
638	3056891244979232231862474	0.0558071136474609375	7137440
639	3211065695545980277248740	0.007993221282958984375	7153680
640	3372890185488482409685019	0.0076091289520263671875	7169920
641	3542738177508596708707874	0.0071790218353271484375	7186160
642	3721001072479541451508397	0.0073139667510986328125	7202400
643	3908089057205582486668934	0.0072610378265380859375	7218640
644	4104431991606013700457110	0.0071699619293212890625	7234880
645	4310480337124871462076948	0.05657291412353515625	7251120
646	4526706128254173781044298	0.007564067840576171875	7267360
647	4753603989138067267826945	0.0073859691619873046875	7283600
648	4991692197319220372390544	0.0072410106658935546875	7299840
649	5241513796775816319683700	0.007524013519287109375	7316080
650	5503637762499727151307095	0.0073330402374267578125	7332320
651	5778660218961559003723580	0.056828022003173828125	7349376
652	6067205714919484306343541	0.0079529285430908203125	7366432
653	6369928557132709817142929	0.0073640346527099609375	7383488
654	6687514205661440172553650	0.007411956787109375	7400544
655	7020680733548749464953877	0.0073659420013427734375	7417600
656	7370180353811425547662139	0.007442951202392578125	7434656
657	7736801016790889035132284	0.056743144989013671875	7451712
658	8121368081058512888507057	0.00808811187744140625	7468768
659	8524746061205131302394950	0.0078639984130859375	7485824
660	8947840456000332817673697	0.007423877716064453125	7502880
661	9391599660555044587641517	0.0074808597564697265625	7519936
662	9857016966290401433259592	0.00747585296630859375	7536992
663	10345132652677367520056676	0.0560791492462158203125	7554048
664	10857036174895938656583295	0.0082530975341796875	7571112
665	11393868451739000294452939	0.007915973663330078125	7588176
666	11956824258286445517629485	0.007503032684326171875	7605240
667	12547154728067493595502055	0.007483959197998046875	7622304
668	13166169969647255482980383	0.0075399875640869140625	7639368
669	13815241802783448943206160	0.056168079376220703125	7656432
670	14495806619536377005379418	0.008593082427978515625	7673496
671	15209368375944215483241988	0.0080230236053466796875	7690560
672	15957501720133631304230773	0.0076658725738525390625	7707584
673	16741855262985451980947171	0.00809192657470703125	7724608
674	17564154997755650263621500	0.0076949596405029296875	7741632
675	18426207875324210441995136	0.057095050811767578125	7758656
676	19329905542049511423199336	0.008470058441162109375	7775680
677	20277228247502764885900784	0.008090972900390625	7792704
678	21270248929688765106878025	0.0077850818634033203125	7809728
679	22311137485682880566295780	0.0078041553497314453125	7826752
680	23402165235974892374954302	0.007730960845947265625	7843776
681	24545709591163085124246501	0.0572950839996337890625	7860800
682	25744258930034131533263392	0.0085980892181396484375	7877824
683	27000417698448800353553865	0.0080311298370361328125	7894848
684	28316911738879831363625420	0.0078041553497314453125	7911872
685	29696593860867277871605321	0.0078899860382080078125	7928896
686	31142449663120060247020395	0.007896900177001953125	7945920
687	32657603618448918933404658	0.0649940967559814453125	7962944
688	34245325433219728719773420	0.0178720951080322265625	7979968
689	35909036693513349075724695	0.01097202301025390625	7996992
690	37652317810725762600765183	0.0082550048828125	8014016
691	39478915279883795756623331	0.0080711841583251953125	8031040
692	41392749264546866860893416	0.0080659389495849609375	8048064
693	43397921522754943172592795	0.057712078094482421875	8065088
694	45498723689129703063649450	0.00850677490234375	8082112
695	47699645928878027716139269	0.0080120563507080078125	8099136
696	50005385980149860746062163	0.0080699920654296875	8116160
697	52420858601901549459658530	0.008139133453369140625	8133184
698	54951205445179608281719072	0.057238101959228515625	8150208
699	57601805366500810491219000	0.009067058563232421875	8167232
700	60378285202834474611028659	0.0086510181427001953125	8184256
701	63286531028521032840985510	0.0081660747528076171875	8201280
702	66332699915362724119980694	0.0081598758697509765625	8218304
703	69523232218023552371152320	0.0081861019134521484375	8235328
704	72864864407855341219969825	0.0580890178680419921875	8252360
705	76364642479247406973532354	0.0086719989776611328125	8269392
706	80029935953661656574123574	0.00823307037353515625	8286424
707	83868452507581852374822598	0.0081980228424072265625	8303456
708	87888253251761884175130183	0.0081920623779296875	8320488
709	92097768690318501305952845	0.057509899139404296875	8337520
710	96505815389469697877049934	0.009644031524658203125	8354552
711	101121613386982294887579670	0.0089809894561767578125	8371584
712	105954804374756131323439197	0.0083467960357666015625	8388616
713	111015470688345108146850290	0.0086209774017333984375	8405648
714	116314155138696524440183805	0.00846099853515625	8422680
715	121861881722882938654960142	0.0581281185150146484375	8440528
716	127670177252209281782740521	0.008863925933837890625	8458376
717	133751093937700984130081285	0.008430004119873046875	8476224
718	140117232974725477106760252	0.008396148681640625	8494072
719	146781769170263852819573505	0.0084078311920166015625	8511920
720	153758476658245881594406593	0.0576689243316650390625	8529768
721	161061755750279477635534762	0.009460926055908203125	8547616
722	168706660971164630122439117	0.0086381435394287109375	8565464
723	176708930330666271859881567	0.0093200206756591796875	8583312
724	185085015885255746880625875	0.0089700222015380859375	8601160
725	193852115645795752984189381	0.0088939666748046875	8619008
726	203028206889569986197651315	0.058045864105224609375	8636856
727	212632080937520072186590492	0.008615016937255859375	8654704
728	222683379460186024851577401	0.0085680484771728515625	8672552
729	233202632378520643600875145	0.0086328983306884765625	8690400
730	244211297428606706709925517	0.008571147918701171875	8708248
731	255731801462210865865001525	0.0601789951324462890625	8726096
732	267787583558210323920375877	0.0091660022735595703125	8743944
733	280403140023083872114273884	0.0087020397186279296875	8761792
734	293604071362025285843562670	0.0086669921875	8779640
735	307417131305664218954016427	0.008696079254150390625	8797488
736	321870277981032622582593573	0.0584690570831298828125	8815336
737	336992727319136467572139095	0.009520053863525390625	8833144
738	352815008795455957133215652	0.0089218616485595703125	8850952
739	369369023603738655757458075	0.0088059902191162109375	8868760
740	386688105367749941220651375	0.00880908966064453125	8886568
741	404807083500032850651734059	0.0584719181060791015625	8904376
742	423762349321394151918928481	0.009956836700439453125	8922184
743	443591925059596733749014862	0.0093438625335693359375	8939992
744	464335535850798483634138280	0.011560916900634765625	8957800
745	486034684872448271784326296	0.009627819061279296875	8975608
746	508732731741838107613602755	0.0778839588165283203125	8993416
747	532474974320122372524707631	0.0105969905853271484375	9011232
748	557308734067567635805394638	0.009562015533447265625	9029048
749	583283445101886813536239875	0.009459018707275390625	9046864
750	610450747117966916191771809	0.00897693634033203125	9064680
751	638864582333908382360557376	0.0593011379241943359375	9082496
752	668581296635294279311393900	0.0108850002288818359375	9100312
753	699659745096778286894322787	0.0097768306732177734375	9118128
754	732161402067670820574405230	0.0090811252593994140625	9135944
755	766150476015982127183457373	0.00922393798828125	9153760
756	801694029333610862568750951	0.0090601444244384765625	9171576
757	838862103313805798709299373	0.06054592132568359375	9189392
758	877727848520950325159242658	0.009111881256103515625	9207208
759	918367660781873199488134935	0.0091741085052490234375	9225024
760	960861323037560814483873080	0.009109973907470703125	9242840
761	1005292153304074193879898920	0.057875156402587890625	9260656
762	1051747159001957690209588887	0.010982990264892578125	9278472
763	1100317197924192833923669753	0.00981807708740234375	9296288
764	1151097146124113726578727360	0.0097329616546630859375	9314104
765	1204186073016375022219516992	0.00928497314453125	9331920
766	1259687423996378387111229150	0.058556079864501953125	9349736
767	1317709210896221493178043552	0.0110871791839599609375	9367552
768	1378364210608578997366598385	0.0098240375518798828125	9385368
769	1441770172223648126550509165	0.0092961788177490234375	9403184
770	1508050033038752490738311726	0.0093739032745361328125	9421000
771	1577332143815074048889599022	0.0599911212921142578125	9438816
772	1649750503671651735806603894	0.01054477691650390625	9456632
773	1725445005022910006140645612	0.009890079498291015625	9474448
774	1804561688982956164492944650	0.0094411373138427734375	9492264
775	1887253011677361609828822380	0.0094358921051025390625	9510080
776	1973678121921532286407950000	0.060131072998046875	9527896
777	2064003150743712843868729636	0.0103890895843505859375	9545712
778	2158401513250589964731360493	0.0095360279083251953125	9563528
779	2257054223353982965849642005	0.0095160007476806640625	9581344
780	2360150221898687182164777966	0.0095388889312744140625	9599160
781	2467886718753771981901721670	0.05986499786376953125	9616976
782	2580469549453004933593920862	0.0099589824676513671875	9635608
783	2698113546994164480174756373	0.009558200836181640625	9654240
784	2821042929432312216467202070	0.0095899105072021484375	9672872
785	2949491703928193388274450292	0.0096340179443359375	9691504
786	3083704087940340693022764503	0.0603439807891845703125	9710136
787	3223934948277725160271634798	0.009706020355224609375	9728768
788	3370450258759473520427114109	0.0096881389617919921875	9747400
789	3523527577258789108163787100	0.0097019672393798828125	9766032
790	3683456542940343404363084600	0.0591919422149658203125	9784664
791	3850539394533563994343413787	0.011311054229736328125	9803296
792	4025091510519029370421431033	0.01025390625	9821928
793	4207441972141088280734057870	0.0096991062164306640625	9840568
794	4397934150197476827913759850	0.009829998016357421875	9859208
795	4596926316595586652827474186	0.0613300800323486328125	9877848
796	4804792281705797515062559743	0.010532855987548828125	9896488
797	5021922058584382849328869242	0.0097739696502685546875	9915128
798	5248722555182613689484387822	0.009799957275390625	9933768
799	5485618295704258477069984050	0.0098030567169189453125	9952408
800	5733052172321422504456911979	0.06042385101318359375	9971048
801	5991486228508002426815719537	0.0099608898162841796875	9989688
802	6261402475301701333080509487	0.0099318027496337890625	10008328
803	6543303741858946450905285538	0.009974002838134765625	10026968
804	6837714561722963378455094385	0.0610301494598388671875	10045608
805	7145182096283051986707103605	0.0110929012298583984375	10064208
806	7466277096963606051213804496	0.01004791259765625	10082808
807	7801594907743960700949000443	0.0100929737091064453125	10101408
808	8151756509675604512522473567	0.010056018829345703125	10120008
809	8517409609130970421571757565	0.0614731311798095703125	10138608
810	8899229771588828461969917962	0.0103518962860107421875	10157208
811	9297921602834531195851268718	0.010138988494873046875	10175808
812	9714219979529959777862768265	0.01012420654296875	10194408
813	10148891331187245215547993864	0.0606310367584228515625	10213008
814	10602734975663191221223594155	0.01152801513671875	10231608
815	11076584510377034355391142064	0.0106170177459716796875	10250208
816	11571309261543787320061392679	0.0102889537811279296875	10268808
817	12087815793808125625662163707	0.0104548931121826171875	10287408
